,Number,Cost of Funds,Lower Limit,E-car Rate,Competition Rate,Recommended Rate,Loan Amount,Profit
3057,7261,1.3600000000000003,1.3600000000000003,7.89,5.65,5.209999999999961,39484.0,112529.39999999845
3058,7264,1.12,1.12,7.89,4.25,3.8599999999999843,37500.0,65249.9999999994
3059,7265,1.1,1.1,5.69,3.85,3.469999999999992,27698.0,37946.25999999978
3060,7266,1.8388,1.8388,6.24,6.25,5.198799999999971,33000.0,77879.99999999904
3061,7271,1.8200000000000003,1.8200000000000003,6.14,5.49,3.969999999999997,40467.0,46537.04999999987
3062,7274,1.12,1.12,4.89,3.49,3.4699999999999926,46117.0,62257.94999999966
3063,7275,1.81,1.81,4.85,5.49,3.859999999999999,50000.0,52499.99999999994
3064,7276,1.12,1.12,4.49,4.49,3.969999999999982,17900.0,33114.99999999967
3065,7278,1.4213,1.4213,7.89,5.75,5.961299999999946,21628.0,76563.11999999883
3066,7279,1.2800000000000002,1.2800000000000002,6.99,4.49,3.859999999999988,38885.0,61438.29999999952
3067,7280,1.3013,1.3013,5.15,4.49,3.4212999999999973,17500.0,19599.999999999956
3068,7281,1.1100000000000003,1.1100000000000003,8.39,4.99,4.489999999999971,22000.0,52359.99999999936
3069,7282,1.1100000000000003,1.1100000000000003,5.35,4.25,3.4199999999999937,24500.0,32094.99999999984
3070,7283,1.811,1.811,6.39,4.49,3.850999999999999,25000.0,25999.999999999978
3071,7285,1.3200000000000003,1.3200000000000003,5.15,4.39,3.8599999999999888,29550.0,45506.999999999665
3072,7286,1.8138,1.8138,7.89,5.24,5.113799999999973,34799.0,80037.69999999905
3073,7287,1.8063000000000002,1.8063000000000002,6.14,5.49,3.966299999999997,25000.0,28999.999999999913
3074,7288,1.2912999999999997,1.2912999999999997,4.6,4.49,3.9612999999999854,17059.0,28488.52999999976
3075,7289,1.83,1.83,4.89,4.99,3.969999999999997,21212.0,24181.679999999935
3076,7291,1.3399999999999999,1.3399999999999999,5.15,4.89,3.8599999999999888,34700.0,52743.99999999962
3077,7292,1.12,1.12,3.59,3.59,3.5799999999999903,10000.0,14599.999999999902
3078,7293,1.79,1.79,4.89,4.75,3.8599999999999985,31000.0,33169.999999999956
3079,7294,1.12,1.12,5.99,5.19,3.4399999999999933,37166.0,49059.11999999975
3080,7295,1.12,1.12,5.49,3.69,3.4699999999999926,39000.0,52649.99999999971
3081,7296,1.3181000000000003,1.3181000000000003,4.09,4.39,4.078099999999984,13500.0,23759.99999999978
3082,7300,1.858,1.858,11.15,5.09,5.957999999999956,17000.0,52699.99999999924
3083,7302,1.3506,1.3506,7.19,4.49,4.190599999999982,18499.99,34039.981599999664
3084,7308,1.81,1.81,5.39,5.49,3.859999999999999,36454.0,38276.69999999997
3085,7309,1.2999999999999998,1.2999999999999998,4.85,4.49,3.859999999999988,27655.0,43141.79999999967
3086,7311,1.12,1.12,4.89,4.09,3.8599999999999843,31802.0,55335.4799999995
3087,7312,1.02,1.02,4.35,3.79,4.0099999999999785,25000.0,49749.99999999946
3088,7313,1.31,1.31,4.39,4.39,3.919999999999987,15000.0,24149.999999999804
3089,7315,1.38,1.38,4.79,4.89,4.079999999999985,23400.0,39779.99999999965
3090,7316,1.31,1.31,6.89,4.39,4.479999999999976,16321.0,35416.5699999996
3091,7318,1.6263,1.6263,5.44,5.75,5.196299999999967,40000.0,102799.99999999869
3092,7319,1.6100000000000003,1.6100000000000003,4.49,4.59,3.859999999999995,25000.0,31249.99999999987
3093,7325,1.37,1.37,4.85,4.89,3.8699999999999894,22199.0,33298.49999999976
3094,7326,1.1,1.1,7.89,4.75,4.48999999999997,33000.0,78869.99999999901
3095,7331,1.1,1.1,4.89,4.75,4.189999999999976,23000.0,48069.99999999946
3096,7332,1.1,1.1,7.34,4.99,3.439999999999993,31499.99,42209.98659999977
3097,7333,1.1,1.1,4.69,4.75,3.299999999999996,30000.0,35999.99999999987
3098,7335,1.65,1.65,5.39,5.39,4.079999999999991,37172.0,53155.95999999967
3099,7337,1.8399999999999999,1.8399999999999999,4.39,4.39,3.8599999999999994,27999.0,28558.97999999999
3100,7338,1.4188,1.4188,4.69,4.99,3.4387999999999996,40175.0,40978.499999999985
3101,7343,1.8399999999999999,1.8399999999999999,7.99,5.49,5.959999999999955,26000.0,81119.99999999882
3102,7345,1.3487999999999998,1.3487999999999998,5.15,4.89,3.8687999999999887,21292.0,32363.839999999764
3103,7346,1.3188,1.3188,4.65,4.29,3.8587999999999885,23795.0,36644.29999999973
3104,7348,1.959,1.959,4.39,4.39,3.969,29500.0,29794.999999999993
3105,7349,1.42,1.42,4.99,4.5,3.42,22500.0,22500.0
3106,7352,1.8399999999999999,1.8399999999999999,6.79,5.09,3.969999999999997,30000.0,33899.99999999992
3107,7353,1.9100000000000001,1.9100000000000001,6.79,5.09,4.789999999999981,30532.0,57400.15999999942
3108,7358,1.815,1.815,4.64,4.99,3.9649999999999967,20000.0,22999.999999999935
3109,7362,1.315,1.315,4.09,4.39,3.4249999999999976,22104.0,24535.43999999995
3110,7363,1.0899999999999999,1.0899999999999999,5.79,3.85,3.2999999999999954,29999.0,36298.78999999986
3111,7367,1.7888000000000002,1.7888000000000002,4.85,5.49,3.8587999999999987,32600.0,34881.999999999956
3112,7368,1.3725,1.3725,6.29,5.65,5.2024999999999615,39000.0,110369.99999999849
3113,7369,1.12,1.12,5.79,4.09,3.4699999999999926,19999.0,26998.64999999985
3114,7375,1.2812999999999999,1.2812999999999999,4.99,5.39,3.4312999999999967,43604.0,50144.59999999986
3115,7380,1.1,1.1,7.89,4.75,4.519999999999969,43500.0,105269.99999999866
3116,7381,1.2738,1.2738,4.89,4.89,3.8537999999999877,25000.0,39499.999999999694
3117,7382,1.0438,1.0438,4.89,4.75,4.013799999999979,35500.0,69934.99999999927
3118,7383,1.12,1.12,4.89,4.09,3.2999999999999963,30000.0,35399.99999999988
3119,7384,1.1100000000000003,1.1100000000000003,5.49,4.49,4.239999999999976,12081.0,25732.529999999708
3120,7390,1.3399999999999999,1.3399999999999999,4.99,5.39,3.469999999999997,34000.0,38419.99999999991
3121,7392,1.8200000000000003,1.8200000000000003,5.24,5.49,3.969999999999997,20500.0,23574.999999999935
3122,7394,1.1100000000000003,1.1100000000000003,5.99,5.19,4.189999999999977,31777.0,66096.15999999926
3123,7399,1.815,1.815,6.14,5.49,5.954999999999954,20472.0,64282.07999999907
3124,7400,1.3725,1.3725,5.39,5.65,5.2024999999999615,46000.0,130179.99999999822
3125,7401,1.3375,1.3375,5.15,4.49,3.417499999999998,23000.0,24839.999999999964
3126,7402,1.0899999999999999,1.0899999999999999,8.39,3.85,4.239999999999975,12000.0,25799.99999999971
3127,7403,1.1174999999999997,1.1174999999999997,7.99,4.25,5.957499999999939,17347.0,66612.47999999895
3128,7405,1.5625,1.5625,5.39,5.39,4.49249999999998,23685.0,45712.04999999954
3129,7407,1.0899999999999999,1.0899999999999999,5.99,4.65,3.4699999999999918,30000.0,41399.99999999975
3130,7410,1.38,1.38,4.99,5.65,4.239999999999982,38624.0,71840.63999999929
3131,7412,1.1138,1.1138,7.14,4.39,4.083799999999979,23700.0,46688.999999999505
3132,7413,1.3293999999999997,1.3293999999999997,5.15,4.49,3.8593999999999884,26500.0,40544.999999999694
3133,7416,1.12,1.12,6.29,4.99,5.95999999999994,17299.0,66428.15999999896
3134,7419,1.3188,1.3188,7.89,4.89,4.078799999999983,60000.0,105599.99999999901
3135,7420,1.0575,1.0575,5.15,4.09,3.857499999999983,32900.0,59219.99999999943
3136,7422,1.3399999999999999,1.3399999999999999,7.89,5.65,5.19999999999996,35000.0,100099.9999999986
3137,7423,1.7800000000000002,1.7800000000000002,4.89,5.49,3.969999999999996,22995.0,27364.04999999991
3138,7424,1.81,1.81,6.24,6.25,5.199999999999971,48000.0,114719.9999999986
3139,7425,1.8113000000000001,1.8113000000000001,5.85,6.25,5.2012999999999705,29995.0,71688.04999999912
3140,7426,1.8200000000000003,1.8200000000000003,7.89,5.49,3.969999999999997,42000.0,48299.99999999987
3141,7430,1.1100000000000003,1.1100000000000003,6.09,4.29,3.4699999999999926,47041.0,63975.759999999646
3142,7431,1.8399999999999999,1.8399999999999999,7.99,5.49,3.8599999999999994,40000.0,40799.999999999985
3143,7432,1.3363,1.3363,4.09,4.49,3.9662999999999866,23800.0,38793.99999999968
3144,7434,1.4225000000000003,1.4225000000000003,7.89,4.99,3.852499999999991,30000.0,42899.99999999972
3145,7437,1.8399999999999999,1.8399999999999999,6.79,5.09,4.239999999999991,24999.0,34998.59999999979
3146,7438,1.4388,1.4388,7.89,5.75,7.438799999999915,31500.0,157499.99999999732
3147,7441,1.8200000000000003,1.8200000000000003,4.73,4.75,3.969999999999997,19977.0,22973.549999999937
3148,7443,1.7975000000000003,1.7975000000000003,6.99,6.0,5.1974999999999705,38000.0,91199.99999999886
3149,7444,1.81,1.81,6.14,6.25,5.199999999999971,37000.0,88429.99999999892
3150,7446,1.8200000000000003,1.8200000000000003,7.89,4.99,3.969999999999997,33000.0,37949.9999999999
3151,7447,1.3399999999999999,1.3399999999999999,5.44,5.39,4.079999999999984,42406.0,73786.43999999933
3152,7448,1.2999999999999998,1.2999999999999998,5.99,5.39,3.859999999999988,28500.0,44459.999999999665
3153,7453,1.858,1.858,10.85,4.39,5.957999999999956,18993.0,58878.299999999144
3154,7456,1.15,1.15,5.79,4.49,3.4399999999999937,43229.0,55765.40999999973
3155,7459,1.15,1.15,6.09,4.49,3.469999999999993,52000.0,68639.99999999965
3156,7460,1.69,1.69,7.89,4.99,3.969999999999994,25500.0,32639.999999999847
3157,7461,1.8200000000000003,1.8200000000000003,6.14,5.49,4.079999999999995,23500.0,29609.99999999987
3158,7462,1.65,1.65,4.49,4.59,3.8599999999999954,31755.0,38423.54999999986
3159,7467,1.81,1.81,6.29,5.49,3.9699999999999966,24000.0,27839.99999999992
3160,7469,1.8399999999999999,1.8399999999999999,6.79,5.09,4.489999999999986,42000.0,69299.99999999942
3161,7471,1.3669000000000002,1.3669000000000002,8.45,5.29,3.85689999999999,46361.0,69077.88999999952
3162,7474,1.8063000000000002,1.8063000000000002,7.89,5.49,3.856299999999999,40000.0,41999.999999999956
3163,7476,1.2812999999999999,1.2812999999999999,4.29,4.49,3.461299999999996,19000.0,22419.999999999927
3164,7479,1.3788,1.3788,4.85,4.89,3.85879999999999,18500.0,27379.99999999981
3165,7481,1.8399999999999999,1.8399999999999999,7.99,5.49,4.239999999999991,12500.0,17499.999999999894
3166,7482,1.81,1.81,4.89,5.24,3.859999999999999,30000.0,31499.99999999997
3167,7484,1.69,1.69,6.2,4.99,4.4899999999999824,23500.0,42299.99999999959
3168,7486,1.1100000000000003,1.1100000000000003,4.89,4.49,4.239999999999976,12000.0,25559.99999999971
3169,7487,1.0899999999999999,1.0899999999999999,5.79,3.85,3.4699999999999918,31117.0,42941.459999999744
3170,7489,1.38,1.38,7.89,4.99,5.959999999999945,19284.0,69036.71999999894
3171,7492,1.8388,1.8388,5.79,5.65,3.8587999999999996,30000.0,30599.999999999985
3172,7504,1.1100000000000003,1.1100000000000003,7.69,3.75,4.07999999999998,11986.0,23612.41999999975
3173,7505,1.3188,1.3188,5.15,4.29,3.418799999999998,18000.0,19799.999999999964
3174,7512,1.3399999999999999,1.3399999999999999,7.29,4.49,4.239999999999981,24826.0,47169.39999999953
3175,7517,1.8200000000000003,1.8200000000000003,4.44,5.49,4.239999999999991,18000.0,25559.99999999984
3176,7521,1.3087999999999997,1.3087999999999997,5.19,5.39,3.4687999999999963,34200.0,39671.99999999988
3177,7526,1.3200000000000003,1.3200000000000003,7.89,3.89,3.469999999999997,18219.0,20951.84999999994
3178,7528,1.2999999999999998,1.2999999999999998,4.85,4.49,3.8699999999999877,16349.0,25667.929999999804
3179,7532,1.3200000000000003,1.3200000000000003,5.99,4.89,3.8599999999999888,28000.0,43119.99999999968
3180,7533,1.8200000000000003,1.8200000000000003,6.29,5.49,3.969999999999997,23000.0,26449.999999999927
3181,7536,1.1,1.1,6.94,4.19,3.439999999999993,64999.0,87098.65999999954
3182,7541,1.8113000000000001,1.8113000000000001,4.85,5.49,3.8512999999999993,23000.0,23919.999999999978
3183,7542,1.1,1.1,5.15,3.49,3.4199999999999933,20000.0,26399.99999999986
3184,7543,1.1100000000000003,1.1100000000000003,5.99,4.99,3.8599999999999843,31765.0,55588.74999999949
3185,7544,1.6100000000000003,1.6100000000000003,8.55,4.59,4.929999999999972,11999.99,27839.976799999662
3186,7551,1.8388,1.8388,7.49,6.25,5.198799999999971,48350.0,114105.9999999986
3187,7552,1.0899999999999999,1.0899999999999999,5.79,3.99,3.4399999999999924,32000.0,43199.99999999977
3188,7553,1.8369,1.8369,4.75,4.75,3.8568999999999996,29899.0,30496.97999999999
3189,7554,1.8388,1.8388,8.99,6.25,5.198799999999971,50000.0,117999.99999999854
3190,7556,1.1,1.1,6.94,4.39,4.239999999999975,21928.0,46925.91999999946
3191,7557,1.3399999999999999,1.3399999999999999,10.85,5.29,5.959999999999944,24499.99,88689.96379999863
3192,7558,1.1174999999999997,1.1174999999999997,4.69,4.75,4.077499999999979,32159.0,63031.639999999345
3193,7560,1.3188,1.3188,4.09,4.29,3.4687999999999968,26403.0,30363.449999999917
3194,7561,1.8049999999999997,1.8049999999999997,4.89,4.99,4.884999999999977,21985.0,45728.79999999949
3195,7563,1.0899999999999999,1.0899999999999999,6.09,3.85,3.4699999999999918,27000.0,37259.99999999978
3196,7565,1.38,1.38,5.99,4.89,4.6199999999999735,14511.0,32504.639999999614
3197,7567,1.12,1.12,7.99,5.19,5.95999999999994,28000.0,107519.99999999831
3198,7569,1.0899999999999999,1.0899999999999999,6.29,4.79,4.079999999999979,42000.0,83579.99999999911
3199,7571,1.3399999999999999,1.3399999999999999,7.89,5.65,5.959999999999944,18000.0,65159.999999998996
3200,7572,1.8200000000000003,1.8200000000000003,4.89,5.49,3.969999999999997,34279.0,39420.84999999989
3201,7577,1.12,1.12,7.69,3.59,3.869999999999984,15000.0,26249.99999999976
3202,7579,1.1399999999999997,1.1399999999999997,4.64,4.09,3.4699999999999926,41500.0,55194.99999999971
3203,7580,1.8188,1.8188,5.39,5.49,4.078799999999994,21500.0,27089.99999999987
3204,7582,1.8399999999999999,1.8399999999999999,5.79,5.49,3.969999999999997,58000.0,65539.99999999984
3205,7585,1.81,1.81,4.89,5.49,3.859999999999999,28000.0,29399.99999999997
3206,7587,1.12,1.12,7.99,4.99,4.489999999999971,25000.0,59249.99999999927
3207,7588,1.2199999999999998,1.2199999999999998,4.89,4.75,3.439999999999995,41000.0,50019.99999999981
3208,7591,1.12,1.12,7.89,3.99,3.969999999999982,25745.0,47628.249999999534
3209,7592,1.12,1.12,4.89,4.09,3.869999999999984,19000.0,33249.999999999694
3210,7593,1.31,1.31,4.35,3.89,3.4699999999999966,19000.0,22039.999999999935
3211,7595,1.8680000000000003,1.8680000000000003,6.39,4.39,4.237999999999992,10000.0,13699.99999999992
3212,7599,1.15,1.15,5.99,5.19,3.469999999999993,62783.0,82873.55999999956
3213,7603,1.0899999999999999,1.0899999999999999,5.79,3.85,3.969999999999981,19000.0,35719.99999999964
3214,7606,1.38,1.38,6.29,4.89,3.4399999999999986,31000.0,32859.99999999996
3215,7608,1.38,1.38,4.89,5.65,3.6699999999999937,39500.0,50954.99999999975
3216,7614,1.3413,1.3413,5.39,5.65,5.201299999999961,23000.0,65779.9999999991
3217,7615,1.0987999999999998,1.0987999999999998,5.79,4.29,4.1887999999999765,16003.0,33446.269999999626
3218,7617,1.8049999999999997,1.8049999999999997,5.46,5.49,3.9649999999999963,26000.0,30159.999999999913
3219,7620,1.2999999999999998,1.2999999999999998,5.44,5.39,3.439999999999997,36500.0,41609.9999999999
3220,7625,1.8063000000000002,1.8063000000000002,4.85,5.49,3.856299999999999,32000.0,33599.99999999997
3221,7626,1.0899999999999999,1.0899999999999999,8.39,3.85,3.969999999999981,14999.0,28198.11999999972
3222,7627,1.3319,1.3319,5.99,5.39,4.591899999999973,32847.0,74234.21999999911
3223,7630,1.8388,1.8388,7.99,6.25,6.108799999999952,26300.0,86000.99999999873
3224,7633,1.8399999999999999,1.8399999999999999,6.99,5.65,5.199999999999971,25077.0,59181.71999999927
3225,7635,1.3669000000000002,1.3669000000000002,4.49,4.49,3.85689999999999,26895.0,40073.54999999971
3226,7639,1.8399999999999999,1.8399999999999999,4.39,4.39,3.969999999999997,20000.0,22599.99999999994
3227,7642,1.3899999999999997,1.3899999999999997,8.45,5.29,4.669999999999972,36353.0,82884.839999999
3228,7646,1.1600000000000001,1.1600000000000001,8.34,5.19,4.619999999999969,11999.0,29517.53999999963
3229,7651,1.4225000000000003,1.4225000000000003,7.39,5.75,5.202499999999962,44000.0,122319.99999999834
3230,7653,1.54,1.54,6.39,4.59,3.859999999999993,33000.0,43559.99999999978
3231,7656,1.8113000000000001,1.8113000000000001,6.14,5.49,4.5912999999999835,24121.0,42935.3799999996
3232,7658,1.12,1.12,3.99,3.99,3.969999999999982,19264.0,35638.39999999965
3233,7659,1.4175,1.4175,7.89,4.89,4.077499999999986,27707.0,45993.61999999962
3234,7661,1.83,1.83,6.14,4.99,3.8599999999999994,45000.0,46349.99999999997
3235,7663,1.3399999999999999,1.3399999999999999,4.39,4.89,4.379999999999978,14692.0,29971.679999999673
3236,7666,1.4388,1.4388,4.69,4.99,3.858799999999991,26695.0,37906.89999999976
3237,7671,1.2525,1.2525,5.19,5.29,3.4624999999999955,39000.0,47189.999999999825
3238,7674,1.12,1.12,7.89,4.49,5.95999999999994,28458.0,109278.71999999828
3239,7675,1.3813,1.3813,5.59,4.99,3.85129999999999,24000.0,35279.99999999976
3240,7676,1.1,1.1,4.35,3.99,3.299999999999996,30000.0,35999.99999999987
3241,7677,1.3399999999999999,1.3399999999999999,5.99,5.65,5.19999999999996,20000.0,57199.999999999214
3242,7678,1.1100000000000003,1.1100000000000003,7.89,3.99,3.8599999999999843,31151.0,54514.249999999505
3243,7679,1.3399999999999999,1.3399999999999999,6.99,4.89,5.959999999999944,16366.0,59244.91999999908
3244,7680,1.12,1.12,7.89,3.99,5.95999999999994,18542.0,71201.27999999888
3245,7682,1.3600000000000003,1.3600000000000003,5.99,5.65,3.469999999999998,43000.0,47729.9999999999
3246,7684,1.3288000000000002,1.3288000000000002,4.34,3.99,3.8687999999999887,14827.0,22833.579999999827
3247,7685,1.3788,1.3788,4.89,4.99,3.85879999999999,33850.0,50097.99999999965
3248,7686,1.9100000000000001,1.9100000000000001,11.15,5.09,4.589999999999986,25000.0,41999.999999999636
3249,7687,1.3293999999999997,1.3293999999999997,3.99,3.99,3.4193999999999978,22697.0,24739.72999999996
3250,7688,1.3068999999999997,1.3068999999999997,5.15,3.99,3.866899999999988,15593.0,24325.079999999813
3251,7690,1.37,1.37,7.89,4.89,3.8699999999999894,17500.0,26249.99999999981
3252,7694,1.8049999999999997,1.8049999999999997,7.89,4.99,3.9649999999999963,38000.0,44079.99999999987
3253,7697,1.7800000000000002,1.7800000000000002,6.14,5.49,3.8599999999999985,28000.0,30239.99999999995
3254,7698,1.3013,1.3013,4.99,5.39,3.431299999999997,46500.0,52544.99999999987
3255,7700,1.8899999999999997,1.8899999999999997,8.55,4.39,4.239999999999992,23247.0,31383.44999999983
3256,7701,1.3788,1.3788,6.99,4.99,4.188799999999983,31341.0,56727.20999999945
3257,7706,1.33,1.33,7.59,5.29,3.9699999999999864,20999.0,34438.35999999972
3258,7710,1.8399999999999999,1.8399999999999999,6.39,4.39,3.969999999999997,29799.99,33673.988699999914
3259,7712,1.38,1.38,5.98,4.99,3.8599999999999897,31520.0,46649.59999999967
3260,7720,1.12,1.12,7.99,4.99,4.189999999999977,24999.0,51747.929999999425
3261,7727,1.6524999999999999,1.6524999999999999,4.44,4.99,3.8124999999999964,30000.0,34799.9999999999
3262,7728,1.0899999999999999,1.0899999999999999,6.09,3.85,3.4699999999999918,14999.99,20699.986199999883
3263,7729,1.1,1.1,3.99,3.99,3.859999999999984,20352.0,35819.51999999967
3264,7730,1.3399999999999999,1.3399999999999999,7.89,5.65,5.19999999999996,44000.0,125839.99999999825
3265,7733,1.8200000000000003,1.8200000000000003,7.89,4.99,3.969999999999997,36000.0,41399.99999999988
3266,7734,1.6,1.6,6.79,5.39,3.969999999999992,35000.0,47949.99999999972
3267,7739,1.83,1.83,5.64,5.75,5.199999999999971,34000.0,80579.99999999901
3268,7742,1.3181000000000003,1.3181000000000003,4.85,4.39,3.418099999999998,23953.0,26348.299999999952
3269,7743,1.4175,1.4175,5.39,5.65,5.1974999999999625,39500.0,109809.99999999852
3270,7745,1.4388,1.4388,5.39,5.75,5.198799999999963,38500.0,106259.99999999857
3271,7754,1.81,1.81,5.24,5.49,3.81,42000.0,42000.0
3272,7759,1.3600000000000003,1.3600000000000003,4.85,4.89,3.469999999999998,47000.0,52169.99999999988
3273,7761,1.2838000000000003,1.2838000000000003,5.99,5.39,3.4637999999999964,40000.0,47199.99999999984
3274,7763,1.81,1.81,6.14,5.49,4.189999999999992,35615.0,49148.69999999972
3275,7764,1.12,1.12,7.99,4.99,5.95999999999994,27275.0,104735.99999999834
3276,7765,1.1031,1.1031,4.29,3.99,3.423099999999993,23500.0,31019.99999999984
3277,7769,1.2999999999999998,1.2999999999999998,7.89,3.99,3.8699999999999877,19000.0,29829.999999999767
3278,7770,1.0899999999999999,1.0899999999999999,8.39,3.85,3.4699999999999918,46800.0,64583.99999999962
3279,7772,1.12,1.12,5.09,4.25,3.4699999999999926,34423.0,46471.04999999974
3280,7775,1.12,1.12,7.89,3.99,4.219999999999977,15413.0,32367.29999999964
3281,7778,1.31,1.31,7.29,4.39,4.079999999999984,15000.0,26549.99999999976
3282,7779,1.8399999999999999,1.8399999999999999,8.99,6.25,5.959999999999955,23444.0,73145.27999999894
3283,7780,1.315,1.315,3.99,3.99,3.4249999999999976,25400.0,28193.99999999994
3284,7784,1.1,1.1,5.99,4.79,4.189999999999976,30000.0,62699.99999999929
3285,7786,1.12,1.12,5.15,3.99,3.8599999999999843,24481.0,42596.93999999961
3286,7788,1.12,1.12,4.25,4.25,3.8599999999999843,29826.0,51897.239999999525
3287,7790,1.6,1.6,4.49,4.59,3.8599999999999945,27000.0,34019.99999999985
3288,7792,1.12,1.12,3.59,3.75,3.4199999999999937,20000.0,25999.99999999987
3289,7794,1.42,1.42,4.99,4.89,3.969999999999988,20000.0,30999.999999999767
3290,7795,1.81,1.81,5.24,5.49,3.81,35000.0,35000.0
3291,7798,1.6,1.6,6.79,5.39,4.489999999999981,26000.0,49139.99999999949
3292,7800,1.12,1.12,5.15,5.19,3.8599999999999843,35500.0,61769.99999999945
3293,7801,1.8200000000000003,1.8200000000000003,4.73,4.75,3.8599999999999994,21000.0,21839.999999999985
3294,7803,1.3399999999999999,1.3399999999999999,5.44,5.65,3.469999999999997,45000.0,50849.99999999987
3295,7804,1.3487999999999998,1.3487999999999998,5.99,5.65,5.19879999999996,34000.0,96899.99999999866
3296,7806,1.12,1.12,5.49,4.25,3.2999999999999963,30000.0,35399.99999999988
3297,7807,2.101,2.101,6.79,5.09,4.190999999999998,42999.0,46868.909999999916
3298,7808,1.8200000000000003,1.8200000000000003,5.14,4.75,3.8599999999999994,27000.0,28079.999999999978
3299,7811,1.7888000000000002,1.7888000000000002,6.14,5.49,5.18879999999997,19253.0,46207.19999999942
3300,7812,1.8113000000000001,1.8113000000000001,4.73,4.75,3.8512999999999993,37000.0,38479.99999999997
3301,7814,1.8399999999999999,1.8399999999999999,4.39,4.39,3.8599999999999994,30000.0,30599.999999999985
3302,7815,1.81,1.81,5.39,5.49,4.079999999999995,19000.0,24129.999999999898
3303,7816,1.2462999999999997,1.2462999999999997,6.19,4.09,3.8562999999999867,28576.0,46007.35999999962
3304,7817,1.4194,1.4194,4.59,4.89,3.8593999999999906,28364.0,40844.15999999973
3305,7818,1.12,1.12,4.29,3.99,3.8599999999999843,35583.0,61914.419999999445
3306,7820,1.0350000000000001,1.0350000000000001,4.09,4.09,4.014999999999979,27089.0,53636.219999999434
3307,7821,1.3399999999999999,1.3399999999999999,4.85,4.89,3.939999999999987,15000.0,23999.99999999981
3308,7828,1.38,1.38,5.39,5.65,5.199999999999961,37364.0,105366.47999999856
3309,7829,1.0438,1.0438,4.29,4.09,4.013799999999979,44000.0,86679.99999999908
3310,7831,1.12,1.12,4.95,4.99,3.9399999999999826,35366.0,64366.119999999384
3311,7833,1.1188000000000002,1.1188000000000002,4.99,3.75,3.7987999999999857,29500.0,49559.99999999958
3312,7834,1.0925000000000002,1.0925000000000002,4.29,4.09,3.862499999999984,23500.0,41594.999999999614
3313,7837,1.8113000000000001,1.8113000000000001,4.85,5.49,3.8512999999999993,24000.0,24959.999999999978
3314,7841,1.8200000000000003,1.8200000000000003,4.99,5.49,4.239999999999991,20237.0,28736.53999999982
3315,7842,1.2199999999999998,1.2199999999999998,4.65,4.09,4.239999999999978,19340.0,39066.79999999958
3316,7843,1.31,1.31,4.69,4.99,3.8599999999999883,29500.0,45724.99999999965
3317,7847,1.81,1.81,4.85,5.49,3.81,40000.0,40000.0
3318,7849,1.12,1.12,5.99,4.99,5.95999999999994,22100.0,84863.99999999866
3319,7851,1.2637999999999998,1.2637999999999998,4.49,4.49,3.8537999999999872,16000.0,25439.999999999796
3320,7853,1.42,1.42,5.14,5.75,5.1299999999999635,38349.0,103925.78999999861
3321,7856,1.1100000000000003,1.1100000000000003,6.09,4.29,4.07999999999998,20821.0,41017.369999999566
3322,7859,1.4188,1.4188,5.39,5.75,5.198799999999962,29000.0,80619.9999999989
3323,7860,1.3413,1.3413,7.89,4.89,3.861299999999989,20000.0,30399.99999999978
3324,7862,1.12,1.12,5.49,3.99,3.2999999999999963,30000.0,35399.99999999988
3325,7867,1.3399999999999999,1.3399999999999999,4.99,5.65,3.4399999999999977,31000.0,34099.999999999935
3326,7870,1.5625,1.5625,10.85,4.59,4.2424999999999855,29000.0,48719.99999999958
3327,7873,1.8399999999999999,1.8399999999999999,6.59,6.25,3.8599999999999994,45000.0,45899.999999999985
3328,7874,1.12,1.12,7.99,4.99,5.95999999999994,23423.0,89944.31999999858
3329,7877,1.7400000000000002,1.7400000000000002,6.14,4.99,3.9699999999999953,31000.0,38129.999999999854
3330,7878,1.8049999999999997,1.8049999999999997,7.89,6.25,6.1149999999999505,24500.0,81094.99999999879
3331,7888,1.2738,1.2738,4.65,4.29,3.9637999999999853,24603.0,41579.06999999964
3332,7890,1.81,1.81,7.89,5.49,4.079999999999995,28000.0,35559.999999999854
3333,7891,1.1069,1.1069,5.99,4.75,3.9668999999999817,22000.0,40919.9999999996
3334,7892,1.3600000000000003,1.3600000000000003,5.15,4.89,3.4399999999999986,31000.0,33479.99999999995
3335,7894,1.67,1.67,4.49,4.49,3.859999999999996,35000.0,41649.999999999854
3336,7895,1.2388,1.2388,7.54,5.29,4.188799999999979,30500.0,59474.999999999374
3337,7896,1.8369,1.8369,6.14,6.25,5.286899999999969,20615.0,50506.74999999936
3338,7898,1.8138,1.8138,7.89,6.0,6.813799999999937,16900.0,67599.99999999892
3339,7900,1.3200000000000003,1.3200000000000003,4.29,3.89,3.469999999999997,19000.0,21849.99999999994
3340,7902,1.37,1.37,5.44,5.65,3.8599999999999897,50000.0,74499.99999999948
3341,7906,1.3399999999999999,1.3399999999999999,5.15,4.89,3.4399999999999977,31000.0,34099.999999999935
3342,7910,1.8369,1.8369,5.39,5.49,3.8568999999999996,26000.0,26519.999999999985
3343,7911,1.8388,1.8388,7.99,5.65,5.198799999999971,15000.0,35399.99999999956
3344,7914,1.12,1.12,5.49,4.49,3.969999999999982,27123.0,50177.54999999951
3345,7915,1.8200000000000003,1.8200000000000003,6.4,4.75,3.969999999999997,65000.0,74749.9999999998
